Log file open, 02/04/23 14:05:27
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EE000][00000B2BB95BC800 52] iPhone13, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89E9600][00000B2BB95A2800 52] iPhone13Pro, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EB600][00000B2BB95C0000 52] iPhone13ProMax, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EC000][00000B2BB95C5000 52] iPhoneSE3, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EE800][00000B2BB95C7800 52] iPhone14, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89ECE00][00000B2BB95CA000 52] iPhone14Plus, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EEA00][00000B2BB95CC800 52] iPhone14Pro, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EEE00][00000B2BB95B2800 52] iPhone14ProMax, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EF000][00000B2BB95D0000 52] iPadPro105, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EE200][00000B2BB95D5000 52] iPadPro129, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EE400][00000B2BB95D7800 52] iPadPro97, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89ECA00][00000B2BB95DA000 52] iPadPro2_129, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EF800][00000B2BB95DC800 52] iPad5, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89ED600][00000B2BB95C2800 52] iPad6, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EFA00][00000B2BB9550000 52] iPad7, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB89EFE00][00000B2BB9555000 52] iPad8, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB85EF600][00000B2BB9557800 52] iPad9, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB26F4800][00000B2BB955A000 52] iPad10, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9600000][00000B2BB955C800 52] iPadPro11, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9601200][00000B2BB95D2800 52] iPadPro2_11, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9601000][00000B2BB95E0000 52] iPadPro3_11, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9601A00][00000B2BB95E5000 52] iPadPro4_11, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9600800][00000B2BB95E7800 52] iPadPro3_129, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9601400][00000B2BB95EA000 52] iPadPro4_129, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9600A00][00000B2BB95EC800 52] iPadPro5_129, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9600E00][00000B2BB9552800 52] iPadPro6_129, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9602000][00000B2BB95F0000 52] AppleTV, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9600200][00000B2BB95F5000 52] AppleTV4K, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9600400][00000B2BB95F7800 52] AppleTV2_4K, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9601E00][00000B2BB95FA000 52] TVOS, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9603A00][00000B2BB95E2800 52] Mac, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9603C00][00000B2BB95FC800 52] MacEditor, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9603400][00000B2BB9610000 52] MacClient, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9600600][00000B2BB9615000 52] MacServer, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9604000][00000B2BB961A000 52] Linux, 
[2023.02.04-05.05.35:060][  0]LogDeviceProfileManager: 	[00000B2BB9604200][00000B2BB9617800 52] LinuxEditor, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9602C00][00000B2BB961C800 52] LinuxArm64Editor, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9603200][00000B2BB95F2800 52] LinuxArm64, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9602A00][00000B2BB9620000 52] LinuxClient, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9603E00][00000B2BB9625000 52] LinuxArm64Client, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9602400][00000B2BB9627800 52] LinuxServer, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9603600][00000B2BB962A000 52] LinuxArm64Server, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9604E00][00000B2BB962C800 52] Android, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9603800][00000B2BB9612800 52] Android_Preview_OpenGL, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9601800][00000B2BB9630000 52] Android_Preview_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9602200][00000B2BB9635000 52] Android_Low, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9604600][00000B2BB9637800 52] Android_Mid, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9602800][00000B2BB963A000 52] Android_High, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9604A00][00000B2BB963C800 52] Android_Default, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9604800][00000B2BB9622800 52] Android_Adreno4xx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9605000][00000B2BB9640000 52] Android_Adreno5xx_Low, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9600C00][00000B2BB9645000 52] Android_Adreno5xx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9604C00][00000B2BB9647800 52] Android_Adreno6xx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9602E00][00000B2BB964A000 52] Android_Adreno6xx_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9605800][00000B2BB964C800 52] Android_Adreno7xx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9603000][00000B2BB9632800 52] Android_Adreno7xx_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9605A00][00000B2BB9650000 52] Android_Mali_T6xx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9605E00][00000B2BB9655000 52] Android_Mali_T7xx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9606000][00000B2BB9657800 52] Android_Mali_T8xx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9605200][00000B2BB965A000 52] Android_Mali_G71, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9605400][00000B2BB965C800 52] Android_Mali_G72, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9601C00][00000B2BB9642800 52] Android_Mali_G72_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9606800][00000B2BB9670000 52] Android_Mali_G76, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9602600][00000B2BB9675000 52] Android_Mali_G76_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9606A00][00000B2BB9677800 52] Android_Mali_G77, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9606E00][00000B2BB967A000 52] Android_Mali_G77_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9607000][00000B2BB967C800 52] Android_Mali_G78, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9606200][00000B2BB9652800 52] Android_Mali_G78_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9606400][00000B2BB9680000 52] Android_Mali_G710, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9601600][00000B2BB9685000 52] Android_Mali_G710_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9607800][00000B2BB9687800 52] Android_Xclipse_920, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9604400][00000B2BB968A000 52] Android_Xclipse_920_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9607A00][00000B2BB968C800 52] Android_Vulkan_SM5, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9607E00][00000B2BB9672800 52] Android_PowerVR_G6xxx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9608000][00000B2BB9690000 52] Android_PowerVR_GT7xxx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9607200][00000B2BB9695000 52] Android_PowerVR_GE8xxx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9608A00][00000B2BB9697800 52] Android_PowerVR_GM9xxx, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9607600][00000B2BB969A000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9608800][00000B2BB969C800 52] Android_TegraK1, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9608200][00000B2BB9682800 52] Android_Unknown_Vulkan, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9609000][00000B2BB96A0000 52] Oculus_Quest, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9608400][00000B2BB96A5000 52] Oculus_Quest2, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: 	[00000B2BB9608600][00000B2BB96A7800 52] HoloLens, 
[2023.02.04-05.05.35:061][  0]LogDeviceProfileManager: Active device profile: [00000B2BB89EAA00][00000B2BB07B7800 52] WindowsEditor
[2023.02.04-05.05.35:061][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.02.04-05.05.35:061][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Arihino_Back/ArihinoBackground/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.04-05.05.35:061][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../Arihino_Back/ArihinoBackground/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.02.04-05.05.35:061][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../Arihino_Back/ArihinoBackground/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.04-05.05.35:062][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../Arihino_Back/ArihinoBackground/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.02.04-05.05.35:064][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.02.04-05.05.35:064][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Valid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=1497.1.14.1, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.02.04-05.05.35:064][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.04-05.05.35:064][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.04-05.05.35:064][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.02.04-05.05.35:067][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/Arihino_Back/ArihinoBackground/ArihinoBackground.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Arihino_Back/ArihinoBackground/Intermediate/TurnkeyReport_1.log" -log="D:/Arihino_Back/ArihinoBackground/Intermediate/TurnkeyLog_1.log" -project="D:/Arihino_Back/ArihinoBackground/ArihinoBackground.uproject"  -Device=Win64@DESKTOP-RLEENJT'
[2023.02.04-05.05.35:067][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/Arihino_Back/ArihinoBackground/ArihinoBackground.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/Arihino_Back/ArihinoBackground/Intermediate/TurnkeyReport_1.log" -log="D:/Arihino_Back/ArihinoBackground/Intermediate/TurnkeyLog_1.log" -project="D:/Arihino_Back/ArihinoBackground/ArihinoBackground.uproject"  -Device=Win64@DESKTOP-RLEENJT" -nocompile -nocompileuat ]
[2023.02.04-05.05.35:107][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
